Time(s),TidalVolume(mL)
70.24,511.145
70.28,511.145
70.32,511.145
70.36,511.145
70.4,521.161
70.44,521.161
70.48,521.161
70.52,521.161
70.56,521.161
70.6,521.161
70.64,521.161
70.68,521.161
70.72,521.161
70.76,521.161
70.8,521.161
70.84,521.161
70.88,521.161
70.92,521.161
70.96,521.161
71,521.161
71.04,521.161
71.08,521.161
71.12,521.161
71.16,521.161
71.2,521.161
71.24,521.161
71.28,521.161
71.32,521.161
71.36,521.161
71.4,521.161
71.44,521.161
71.48,521.161
71.52,521.161
71.56,521.161
71.6,521.161
71.64,521.161
71.68,521.161
71.72,521.161
71.76,521.161
71.8,521.161
71.84,521.161
71.88,521.161
71.92,521.161
71.96,521.161
72,521.161
72.04,521.161
72.08,521.161
72.12,521.161
72.16,521.161
72.2,521.161
72.24,521.161
72.28,521.161
72.32,521.161
72.36,521.161
72.4,521.161
72.44,521.161
72.48,521.161
72.52,521.161
72.56,521.161
72.6,521.161
72.64,521.161
72.68,521.161
72.72,521.161
72.76,521.161
72.8,521.161
72.84,521.161
72.88,521.161
72.92,521.161
72.96,521.161
73,521.161
73.04,521.161
73.08,521.161
73.12,521.161
73.16,521.161
73.2,521.161
73.24,521.161
73.28,521.161
73.32,521.161
73.36,521.161
73.4,521.161
73.44,521.161
73.48,528.464
73.52,528.464
73.56,528.464
73.6,528.464
73.64,528.464
73.68,528.464
73.72,528.464
73.76,528.464
73.8,528.464
73.84,528.464
73.88,528.464
73.92,528.464
73.96,528.464
74,528.464
74.04,528.464
74.08,528.464
74.12,528.464
74.16,528.464
74.2,528.464
74.24,528.464
74.28,528.464
74.32,528.464
74.36,528.464
74.4,528.464
74.44,528.464
74.48,528.464
74.52,528.464
74.56,528.464
74.6,528.464
74.64,528.464
74.68,528.464
74.72,528.464
74.76,528.464
74.8,528.464
74.84,528.464
74.88,528.464
74.92,528.464
74.96,528.464
75,528.464
75.04,528.464
75.08,528.464
75.12,528.464
75.16,528.464
75.2,528.464
75.24,528.464
75.28,528.464
75.32,528.464
75.36,528.464
75.4,528.464
75.44,528.464
75.48,528.464
75.52,528.464
75.56,528.464
75.6,528.464
75.64,528.464
75.68,528.464
75.72,528.464
75.76,528.464
75.8,528.464
75.84,528.464
75.88,528.464
75.92,528.464
75.96,528.464
76,528.464
76.04,528.464
76.08,528.464
76.12,528.464
76.16,528.464
76.2,528.464
76.24,528.464
76.28,528.464
76.32,528.464
76.36,528.464
76.4,528.464
76.44,528.464
76.48,528.464
76.52,535.438
76.56,535.438
76.6,535.438
76.64,535.438
76.68,535.438
76.72,535.438
76.76,535.438
76.8,535.438
76.84,535.438
76.88,535.438
76.92,535.438
76.96,535.438
77,535.438
77.04,535.438
77.08,535.438
77.12,535.438
77.16,535.438
77.2,535.438
77.24,535.438
77.28,535.438
77.32,535.438
77.36,535.438
77.4,535.438
77.44,535.438
77.48,535.438
77.52,535.438
77.56,535.438
77.6,535.438
77.64,535.438
77.68,535.438
77.72,535.438
77.76,535.438
77.8,535.438
77.84,535.438
77.88,535.438
77.92,535.438
77.96,535.438
78,535.438
78.04,535.438
78.08,535.438
78.12,535.438
78.16,535.438
78.2,535.438
78.24,535.438
78.28,535.438
78.32,535.438
78.36,535.438
78.4,535.438
78.44,535.438
78.48,535.438
78.52,535.438
78.56,535.438
78.6,535.438
78.64,535.438
78.68,535.438
78.72,535.438
78.76,535.438
78.8,535.438
78.84,535.438
78.88,535.438
78.92,535.438
78.96,535.438
79,535.438
79.04,535.438
79.08,535.438
79.12,535.438
79.16,535.438
79.2,535.438
79.24,535.438
79.28,535.438
79.32,535.438
79.36,535.438
79.4,535.438
79.44,535.438
79.48,535.438
79.52,535.438
79.56,537.274
79.6,537.274
79.64,537.274
79.68,537.274
79.72,537.274
79.76,537.274
79.8,537.274
79.84,537.274
79.88,537.274
79.92,537.274
79.96,537.274
80,537.274
80.04,537.274
80.08,537.274
80.12,537.274
80.16,537.274
80.2,537.274
80.24,537.274
80.28,537.274
80.32,537.274
80.36,537.274
80.4,537.274
80.44,537.274
80.48,537.274
80.52,537.274
80.56,537.274
80.6,537.274
80.64,537.274
80.68,537.274
80.72,537.274
80.76,537.274
80.8,537.274
80.84,537.274
80.88,537.274
80.92,537.274
80.96,537.274
81,537.274
81.04,537.274
81.08,537.274
81.12,537.274
81.16,537.274
81.2,537.274
81.24,537.274
81.28,537.274
81.32,537.274
81.36,537.274
81.4,537.274
81.44,537.274
81.48,537.274
81.52,537.274
81.56,537.274
81.6,537.274
81.64,537.274
81.68,537.274
81.72,537.274
81.76,537.274
81.8,537.274
81.84,537.274
81.88,537.274
81.92,537.274
81.96,537.274
82,537.274
82.04,537.274
82.08,537.274
82.12,537.274
82.16,537.274
82.2,537.274
82.24,537.274
82.28,537.274
82.32,537.274
82.36,537.274
82.4,537.274
82.44,537.274
82.48,537.274
82.52,550.213
82.56,550.213
82.6,550.213
82.64,550.213
82.68,550.213
82.72,550.213
82.76,550.213
82.8,550.213
82.84,550.213
82.88,550.213
82.92,550.213
82.96,550.213
83,550.213
83.04,550.213
83.08,550.213
83.12,550.213
83.16,550.213
83.2,550.213
83.24,550.213
83.28,550.213
83.32,550.213
83.36,550.213
83.4,550.213
83.44,550.213
83.48,550.213
83.52,550.213
83.56,550.213
83.6,550.213
83.64,550.213
83.68,550.213
83.72,550.213
83.76,550.213
83.8,550.213
83.84,550.213
83.88,550.213
83.92,550.213
83.96,550.213
84,550.213
84.04,550.213
84.08,550.213
84.12,550.213
84.16,550.213
84.2,550.213
84.24,550.213
84.28,550.213
84.32,550.213
84.36,550.213
84.4,550.213
84.44,550.213
84.48,550.213
84.52,550.213
84.56,550.213
84.6,550.213
84.64,550.213
84.68,550.213
84.72,550.213
84.76,550.213
84.8,550.213
84.84,550.213
84.88,550.213
84.92,550.213
84.96,550.213
85,550.213
85.04,550.213
85.08,550.213
85.12,550.213
85.16,550.213
85.2,550.213
85.24,550.213
85.28,550.213
85.32,550.213
85.36,550.213
85.4,550.213
85.44,550.213
85.48,549.201
85.52,549.201
85.56,549.201
85.6,549.201
85.64,549.201
85.68,549.201
85.72,549.201
85.76,549.201
85.8,549.201
85.84,549.201
85.88,549.201
85.92,549.201
85.96,549.201
86,549.201
86.04,549.201
86.08,549.201
86.12,549.201
86.16,549.201
86.2,549.201
86.24,549.201
86.28,549.201
86.32,549.201
86.36,549.201
86.4,549.201
86.44,549.201
86.48,549.201
86.52,549.201
86.56,549.201
86.6,549.201
86.64,549.201
86.68,549.201
86.72,549.201
86.76,549.201
86.8,549.201
86.84,549.201
86.88,549.201
86.92,549.201
86.96,549.201
87,549.201
87.04,549.201
87.08,549.201
87.12,549.201
87.16,549.201
87.2,549.201
87.24,549.201
87.28,549.201
87.32,549.201
87.36,549.201
87.4,549.201
87.44,549.201
87.48,549.201
87.52,549.201
87.56,549.201
87.6,549.201
87.64,549.201
87.68,549.201
87.72,549.201
87.76,549.201
87.8,549.201
87.84,549.201
87.88,549.201
87.92,549.201
87.96,549.201
88,549.201
88.04,549.201
88.08,549.201
88.12,549.201
88.16,549.201
88.2,549.201
88.24,549.201
88.28,549.201
88.32,549.201
88.36,549.201
88.4,557.535
88.44,557.535
88.48,557.535
88.52,557.535
88.56,557.535
88.6,557.535
88.64,557.535
88.68,557.535
88.72,557.535
88.76,557.535
88.8,557.535
88.84,557.535
88.88,557.535
88.92,557.535
88.96,557.535
89,557.535
89.04,557.535
89.08,557.535
89.12,557.535
89.16,557.535
89.2,557.535
89.24,557.535
89.28,557.535
89.32,557.535
89.36,557.535
89.4,557.535
89.44,557.535
89.48,557.535
89.52,557.535
89.56,557.535
89.6,557.535
89.64,557.535
89.68,557.535
89.72,557.535
89.76,557.535
89.8,557.535
89.84,557.535
89.88,557.535
89.92,557.535
89.96,557.535
90,557.535
90.04,557.535
90.08,557.535
90.12,557.535
90.16,557.535
90.2,557.535
90.24,557.535
90.28,557.535
90.32,557.535
90.36,557.535
90.4,557.535
90.44,557.535
90.48,557.535
90.52,557.535
90.56,557.535
90.6,557.535
90.64,557.535
90.68,557.535
90.72,557.535
90.76,557.535
90.8,557.535
90.84,557.535
90.88,557.535
90.92,557.535
90.96,557.535
91,557.535
91.04,557.535
91.08,557.535
91.12,557.535
91.16,557.535
91.2,557.535
91.24,557.535
91.28,562.45
91.32,562.45
91.36,562.45
91.4,562.45
91.44,562.45
91.48,562.45
91.52,562.45
91.56,562.45
91.6,562.45
91.64,562.45
91.68,562.45
91.72,562.45
91.76,562.45
91.8,562.45
91.84,562.45
91.88,562.45
91.92,562.45
91.96,562.45
92,562.45
92.04,562.45
92.08,562.45
92.12,562.45
92.16,562.45
92.2,562.45
92.24,562.45
92.28,562.45
92.32,562.45
92.36,562.45
92.4,562.45
92.44,562.45
92.48,562.45
92.52,562.45
92.56,562.45
92.6,562.45
92.64,562.45
92.68,562.45
92.72,562.45
92.76,562.45
92.8,562.45
92.84,562.45
92.88,562.45
92.92,562.45
92.96,562.45
93,562.45
93.04,562.45
93.08,562.45
93.12,562.45
93.16,562.45
93.2,562.45
93.24,562.45
93.28,562.45
93.32,562.45
93.36,562.45
93.4,562.45
93.44,562.45
93.48,562.45
93.52,562.45
93.56,562.45
93.6,562.45
93.64,562.45
93.68,562.45
93.72,562.45
93.76,562.45
93.8,562.45
93.84,562.45
93.88,562.45
93.92,562.45
93.96,562.45
94,562.45
94.04,562.45
94.08,562.45
94.12,570.926
94.16,570.926
94.2,570.926
94.24,570.926
94.28,570.926
94.32,570.926
94.36,570.926
94.4,570.926
94.44,570.926
94.48,570.926
94.52,570.926
94.56,570.926
94.6,570.926
94.64,570.926
94.68,570.926
94.72,570.926
94.76,570.926
94.8,570.926
94.84,570.926
94.88,570.926
94.92,570.926
94.96,570.926
95,570.926
95.04,570.926
95.08,570.926
95.12,570.926
95.16,570.926
95.2,570.926
95.24,570.926
95.28,570.926
95.32,570.926
95.36,570.926
95.4,570.926
95.44,570.926
95.48,570.926
95.52,570.926
95.56,570.926
95.6,570.926
95.64,570.926
95.68,570.926
95.72,570.926
95.76,570.926
95.8,570.926
95.84,570.926
95.88,570.926
95.92,570.926
95.96,570.926
96,570.926
96.04,570.926
96.08,570.926
96.12,570.926
96.16,570.926
96.2,570.926
96.24,570.926
96.28,570.926
96.32,570.926
96.36,570.926
96.4,570.926
96.44,570.926
96.48,570.926
96.52,570.926
96.56,570.926
96.6,570.926
96.64,570.926
96.68,570.926
96.72,570.926
96.76,570.926
96.8,570.926
96.84,570.926
96.88,570.926
96.92,570.926
96.96,575.778
97,575.778
97.04,575.778
97.08,575.778
97.12,575.778
97.16,575.778
97.2,575.778
97.24,575.778
97.28,575.778
97.32,575.778
97.36,575.778
97.4,575.778
97.44,575.778
97.48,575.778
97.52,575.778
97.56,575.778
97.6,575.778
97.64,575.778
97.68,575.778
97.72,575.778
97.76,575.778
97.8,575.778
97.84,575.778
97.88,575.778
97.92,575.778
97.96,575.778
98,575.778
98.04,575.778
98.08,575.778
98.12,575.778
98.16,575.778
98.2,575.778
98.24,575.778
98.28,575.778
98.32,575.778
98.36,575.778
98.4,575.778
98.44,575.778
98.48,575.778
98.52,575.778
98.56,575.778
98.6,575.778
98.64,575.778
98.68,575.778
98.72,575.778
98.76,575.778
98.8,575.778
98.84,575.778
98.88,575.778
98.92,575.778
98.96,575.778
99,575.778
99.04,575.778
99.08,575.778
99.12,575.778
99.16,575.778
99.2,575.778
99.24,575.778
99.28,575.778
99.32,575.778
99.36,575.778
99.4,575.778
99.44,575.778
99.48,575.778
99.52,575.778
99.56,575.778
99.6,575.778
99.64,575.778
99.68,575.778
99.72,575.778
99.76,575.778
99.8,580.594
99.84,580.594
99.88,580.594
99.92,580.594
99.96,580.594
100,580.594
100.04,580.594
100.08,580.594
100.12,580.594
100.16,580.594
100.2,580.594
100.24,580.594
100.28,580.594
100.32,580.594
100.36,580.594
100.4,580.594
100.44,580.594
100.48,580.594
100.52,580.594
100.56,580.594
100.6,580.594
100.64,580.594
100.68,580.594
100.72,580.594
100.76,580.594
100.8,580.594
100.84,580.594
100.88,580.594
100.92,580.594
100.96,580.594
101,580.594
101.04,580.594
101.08,580.594
101.12,580.594
101.16,580.594
101.2,580.594
101.24,580.594
101.28,580.594
101.32,580.594
101.36,580.594
101.4,580.594
101.44,580.594
101.48,580.594
101.52,580.594
101.56,580.594
101.6,580.594
101.64,580.594
101.68,580.594
101.72,580.594
101.76,580.594
101.8,580.594
101.84,580.594
101.88,580.594
101.92,580.594
101.96,580.594
102,580.594
102.04,580.594
102.08,580.594
102.12,580.594
102.16,580.594
102.2,580.594
102.24,580.594
102.28,580.594
102.32,580.594
102.36,580.594
102.4,580.594
102.44,580.594
102.48,580.594
102.52,580.594
102.56,580.594
102.6,585.375
102.64,585.375
102.68,585.375
102.72,585.375
102.76,585.375
102.8,585.375
102.84,585.375
102.88,585.375
102.92,585.375
102.96,585.375
103,585.375
103.04,585.375
103.08,585.375
103.12,585.375
103.16,585.375
103.2,585.375
103.24,585.375
103.28,585.375
103.32,585.375
103.36,585.375
103.4,585.375
103.44,585.375
103.48,585.375
103.52,585.375
103.56,585.375
103.6,585.375
103.64,585.375
103.68,585.375
103.72,585.375
103.76,585.375
103.8,585.375
103.84,585.375
103.88,585.375
103.92,585.375
103.96,585.375
104,585.375
104.04,585.375
104.08,585.375
104.12,585.375
104.16,585.375
104.2,585.375
104.24,585.375
104.28,585.375
104.32,585.375
104.36,585.375
104.4,585.375
104.44,585.375
104.48,585.375
104.52,585.375
104.56,585.375
104.6,585.375
104.64,585.375
104.68,585.375
104.72,585.375
104.76,585.375
104.8,585.375
104.84,585.375
104.88,585.375
104.92,585.375
104.96,585.375
105,585.375
105.04,585.375
105.08,585.375
105.12,585.375
105.16,585.375
105.2,585.375
105.24,585.375
105.28,585.375
105.32,585.375
105.36,590.131
105.4,590.131
105.44,590.131
105.48,590.131
105.52,590.131
105.56,590.131
105.6,590.131
105.64,590.131
105.68,590.131
105.72,590.131
105.76,590.131
105.8,590.131
105.84,590.131
105.88,590.131
105.92,590.131
105.96,590.131
106,590.131
106.04,590.131
106.08,590.131
106.12,590.131
106.16,590.131
106.2,590.131
106.24,590.131
106.28,590.131
106.32,590.131
106.36,590.131
106.4,590.131
106.44,590.131
106.48,590.131
106.52,590.131
106.56,590.131
106.6,590.131
106.64,590.131
106.68,590.131
106.72,590.131
106.76,590.131
106.8,590.131
106.84,590.131
106.88,590.131
106.92,590.131
106.96,590.131
107,590.131
107.04,590.131
107.08,590.131
107.12,590.131
107.16,590.131
107.2,590.131
107.24,590.131
107.28,590.131
107.32,590.131
107.36,590.131
107.4,590.131
107.44,590.131
107.48,590.131
107.52,590.131
107.56,590.131
107.6,590.131
107.64,590.131
107.68,590.131
107.72,590.131
107.76,590.131
107.8,590.131
107.84,590.131
107.88,590.131
107.92,590.131
107.96,590.131
108,590.131
108.04,590.131
108.08,590.131
108.12,594.875
108.16,594.875
108.2,594.875
108.24,594.875
108.28,594.875
108.32,594.875
108.36,594.875
108.4,594.875
108.44,594.875
108.48,594.875
108.52,594.875
108.56,594.875
108.6,594.875
108.64,594.875
108.68,594.875
108.72,594.875
108.76,594.875
108.8,594.875
108.84,594.875
108.88,594.875
108.92,594.875
108.96,594.875
109,594.875
109.04,594.875
109.08,594.875
109.12,594.875
109.16,594.875
109.2,594.875
109.24,594.875
109.28,594.875
109.32,594.875
109.36,594.875
109.4,594.875
109.44,594.875
109.48,594.875
109.52,594.875
109.56,594.875
109.6,594.875
109.64,594.875
109.68,594.875
109.72,594.875
109.76,594.875
109.8,594.875
109.84,594.875
109.88,594.875
109.92,594.875
109.96,594.875
110,594.875
110.04,594.875
110.08,594.875
110.12,594.875
110.16,594.875
110.2,594.875
110.24,594.875
110.28,594.875
110.32,594.875
110.36,594.875
110.4,594.875
110.44,594.875
110.48,594.875
110.52,594.875
110.56,594.875
110.6,594.875
110.64,594.875
110.68,594.875
110.72,594.875
110.76,594.875
110.8,594.875
110.84,594.875
110.88,599.622
110.92,599.622
110.96,599.622
111,599.622
111.04,599.622
111.08,599.622
111.12,599.622
111.16,599.622
111.2,599.622
111.24,599.622
111.28,599.622
111.32,599.622
111.36,599.622
111.4,599.622
111.44,599.622
111.48,599.622
111.52,599.622
111.56,599.622
111.6,599.622
111.64,599.622
111.68,599.622
111.72,599.622
111.76,599.622
111.8,599.622
111.84,599.622
111.88,599.622
111.92,599.622
111.96,599.622
112,599.622
112.04,599.622
112.08,599.622
112.12,599.622
112.16,599.622
112.2,599.622
112.24,599.622
112.28,599.622
112.32,599.622
112.36,599.622
112.4,599.622
112.44,599.622
112.48,599.622
112.52,599.622
112.56,599.622
112.6,599.622
112.64,599.622
112.68,599.622
112.72,599.622
112.76,599.622
112.8,599.622
112.84,599.622
112.88,599.622
112.92,599.622
112.96,599.622
113,599.622
113.04,599.622
113.08,599.622
113.12,599.622
113.16,599.622
113.2,599.622
113.24,599.622
113.28,599.622
113.32,599.622
113.36,599.622
113.4,599.622
113.44,599.622
113.48,599.622
113.52,599.622
113.56,599.622
113.6,604.419
113.64,604.419
113.68,604.419
113.72,604.419
113.76,604.419
113.8,604.419
113.84,604.419
113.88,604.419
113.92,604.419
113.96,604.419
114,604.419
114.04,604.419
114.08,604.419
114.12,604.419
114.16,604.419
114.2,604.419
114.24,604.419
114.28,604.419
114.32,604.419
114.36,604.419
114.4,604.419
114.44,604.419
114.48,604.419
114.52,604.419
114.56,604.419
114.6,604.419
114.64,604.419
114.68,604.419
114.72,604.419
114.76,604.419
114.8,604.419
114.84,604.419
114.88,604.419
114.92,604.419
114.96,604.419
115,604.419
115.04,604.419
115.08,604.419
115.12,604.419
115.16,604.419
115.2,604.419
115.24,604.419
115.28,604.419
115.32,604.419
115.36,604.419
115.4,604.419
115.44,604.419
115.48,604.419
115.52,604.419
115.56,604.419
115.6,604.419
115.64,604.419
115.68,604.419
115.72,604.419
115.76,604.419
115.8,604.419
115.84,604.419
115.88,604.419
115.92,604.419
115.96,604.419
116,604.419
116.04,604.419
116.08,604.419
116.12,604.419
116.16,604.419
116.2,604.419
116.24,604.419
116.28,604.419
116.32,604.826
116.36,604.826
116.4,604.826
116.44,604.826
116.48,604.826
116.52,604.826
116.56,604.826
116.6,604.826
116.64,604.826
116.68,604.826
116.72,604.826
116.76,604.826
116.8,604.826
116.84,604.826
116.88,604.826
116.92,604.826
116.96,604.826
117,604.826
117.04,604.826
117.08,604.826
117.12,604.826
117.16,604.826
117.2,604.826
117.24,604.826
117.28,604.826
117.32,604.826
117.36,604.826
117.4,604.826
117.44,604.826
117.48,604.826
117.52,604.826
117.56,604.826
117.6,604.826
117.64,604.826
117.68,604.826
117.72,604.826
117.76,604.826
117.8,604.826
117.84,604.826
117.88,604.826
117.92,604.826
117.96,604.826
118,604.826
118.04,604.826
118.08,604.826
118.12,604.826
118.16,604.826
118.2,604.826
118.24,604.826
118.28,604.826
118.32,604.826
118.36,604.826
118.4,604.826
118.44,604.826
118.48,604.826
118.52,604.826
118.56,604.826
118.6,604.826
118.64,604.826
118.68,604.826
118.72,604.826
118.76,604.826
118.8,604.826
118.84,604.826
118.88,604.826
118.92,604.826
118.96,604.826
119,604.826
119.04,609.515
119.08,609.515
119.12,609.515
119.16,609.515
119.2,609.515
119.24,609.515
119.28,609.515
119.32,609.515
119.36,609.515
119.4,609.515
119.44,609.515
119.48,609.515
119.52,609.515
119.56,609.515
119.6,609.515
119.64,609.515
119.68,609.515
119.72,609.515
119.76,609.515
119.8,609.515
119.84,609.515
119.88,609.515
119.92,609.515
119.96,609.515
120,609.515
120.04,609.515
120.08,609.515
120.12,609.515
120.16,609.515
120.2,609.515
120.24,609.515
120.28,609.515
120.32,609.515
120.36,609.515
120.4,609.515
120.44,609.515
120.48,609.515
120.52,609.515
120.56,609.515
120.6,609.515
120.64,609.515
120.68,609.515
120.72,609.515
120.76,609.515
120.8,609.515
120.84,609.515
120.88,609.515
120.92,609.515
120.96,609.515
121,609.515
121.04,609.515
121.08,609.515
121.12,609.515
121.16,609.515
121.2,609.515
121.24,609.515
121.28,609.515
121.32,609.515
121.36,609.515
121.4,609.515
121.44,609.515
121.48,609.515
121.52,609.515
121.56,609.515
121.6,609.515
121.64,609.515
121.68,609.515
121.72,614.306
121.76,614.306
121.8,614.306
121.84,614.306
121.88,614.306
121.92,614.306
121.96,614.306
122,614.306
122.04,614.306
122.08,614.306
122.12,614.306
122.16,614.306
122.2,614.306
122.24,614.306
122.28,614.306
122.32,614.306
122.36,614.306
122.4,614.306
122.44,614.306
122.48,614.306
122.52,614.306
122.56,614.306
122.6,614.306
122.64,614.306
122.68,614.306
122.72,614.306
122.76,614.306
122.8,614.306
122.84,614.306
122.88,614.306
122.92,614.306
122.96,614.306
123,614.306
123.04,614.306
123.08,614.306
123.12,614.306
123.16,614.306
123.2,614.306
123.24,614.306
123.28,614.306
123.32,614.306
123.36,614.306
123.4,614.306
123.44,614.306
123.48,614.306
123.52,614.306
123.56,614.306
123.6,614.306
123.64,614.306
123.68,614.306
123.72,614.306
123.76,614.306
123.8,614.306
123.84,614.306
123.88,614.306
123.92,614.306
123.96,614.306
124,614.306
124.04,614.306
124.08,614.306
124.12,614.306
124.16,614.306
124.2,614.306
124.24,614.306
124.28,614.306
124.32,614.306
124.36,614.306
124.4,614.482
124.44,614.482
124.48,614.482
124.52,614.482
124.56,614.482
124.6,614.482
124.64,614.482
124.68,614.482
124.72,614.482
124.76,614.482
124.8,614.482
124.84,614.482
124.88,614.482
124.92,614.482
124.96,614.482
125,614.482
125.04,614.482
125.08,614.482
125.12,614.482
125.16,614.482
125.2,614.482
125.24,614.482
125.28,614.482
125.32,614.482
125.36,614.482
125.4,614.482
125.44,614.482
125.48,614.482
125.52,614.482
125.56,614.482
125.6,614.482
125.64,614.482
125.68,614.482
125.72,614.482
125.76,614.482
125.8,614.482
125.84,614.482
125.88,614.482
125.92,614.482
125.96,614.482
126,614.482
126.04,614.482
126.08,614.482
126.12,614.482
126.16,614.482
126.2,614.482
126.24,614.482
126.28,614.482
126.32,614.482
126.36,614.482
126.4,614.482
126.44,614.482
126.48,614.482
126.52,614.482
126.56,614.482
126.6,614.482
126.64,614.482
126.68,614.482
126.72,614.482
126.76,614.482
126.8,614.482
126.84,614.482
126.88,614.482
126.92,614.482
126.96,614.482
127,614.482
127.04,614.482
127.08,619.264
127.12,619.264
127.16,619.264
127.2,619.264
127.24,619.264
127.28,619.264
127.32,619.264
127.36,619.264
127.4,619.264
127.44,619.264
127.48,619.264
127.52,619.264
127.56,619.264
127.6,619.264
127.64,619.264
127.68,619.264
127.72,619.264
127.76,619.264
127.8,619.264
127.84,619.264
127.88,619.264
127.92,619.264
127.96,619.264
128,619.264
128.04,619.264
128.08,619.264
128.12,619.264
128.16,619.264
128.2,619.264
128.24,619.264
128.28,619.264
128.32,619.264
128.36,619.264
128.4,619.264
128.44,619.264
128.48,619.264
128.52,619.264
128.56,619.264
128.6,619.264
128.64,619.264
128.68,619.264
128.72,619.264
128.76,619.264
128.8,619.264
128.84,619.264
128.88,619.264
128.92,619.264
128.96,619.264
129,619.264
129.04,619.264
129.08,619.264
129.12,619.264
129.16,619.264
129.2,619.264
129.24,619.264
129.28,619.264
129.32,619.264
129.36,619.264
129.4,619.264
129.44,619.264
129.48,619.264
129.52,619.264
129.56,619.264
129.6,619.264
129.64,619.264
129.68,619.264
129.72,619.264
129.76,619.366
129.8,619.366
129.84,619.366
129.88,619.366
129.92,619.366
129.96,619.366
130,619.366
130.04,619.366
130.08,619.366
130.12,619.366
130.16,619.366
130.2,619.366
130.24,619.366
130.28,619.366
130.32,619.366
130.36,619.366
130.4,619.366
